::ffff:127.0.0.1 - - [31/May/2021:10:31:49 +0000] "POST /api/team/signup.json HTTP/1.1" 400 73 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:31:49 +0000] "POST /api/team/signup.json HTTP/1.1" 400 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:31:49 +0000] "POST /api/team/signup.json HTTP/1.1" 400 53 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:31:49 +0000] "POST /api/team/signup.json HTTP/1.1" 400 48 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:32:18 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:32:18 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:32:18 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:32:18 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:32:18 +0000] "POST /api/team/signup.json HTTP/1.1" 400 73 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:32:18 +0000] "POST /api/team/signup.json HTTP/1.1" 400 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:32:18 +0000] "POST /api/team/signup.json HTTP/1.1" 400 53 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:32:18 +0000] "POST /api/team/signup.json HTTP/1.1" 400 48 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:33:56 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:33:56 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:33:56 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:33:56 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:33:56 +0000] "POST /api/team/signup.json HTTP/1.1" 400 73 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:33:56 +0000] "POST /api/team/signup.json HTTP/1.1" 400 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:33:56 +0000] "POST /api/team/signup.json HTTP/1.1" 400 51 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:33:56 +0000] "POST /api/team/signup.json HTTP/1.1" 400 48 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:34:13 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:34:13 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:34:13 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:34:13 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:34:13 +0000] "POST /api/team/signup.json HTTP/1.1" 400 73 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:34:13 +0000] "POST /api/team/signup.json HTTP/1.1" 400 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:34:13 +0000] "POST /api/team/signup.json HTTP/1.1" 400 51 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:34:13 +0000] "POST /api/team/signup.json HTTP/1.1" 400 48 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:34:45 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:34:45 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:34:45 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:34:45 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:34:45 +0000] "POST /api/team/signup.json HTTP/1.1" 400 73 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:34:45 +0000] "POST /api/team/signup.json HTTP/1.1" 400 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:34:45 +0000] "POST /api/team/signup.json HTTP/1.1" 400 51 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:34:45 +0000] "POST /api/team/signup.json HTTP/1.1" 400 48 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:07 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:07 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:07 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:07 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:07 +0000] "POST /api/team/signup.json HTTP/1.1" 400 73 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:07 +0000] "POST /api/team/signup.json HTTP/1.1" 400 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:07 +0000] "POST /api/team/signup.json HTTP/1.1" 400 51 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:07 +0000] "POST /api/team/signup.json HTTP/1.1" 400 34 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:35 +0000] "POST /api/team/signup.json HTTP/1.1" 400 37 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:35 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:35 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:35 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:35 +0000] "POST /api/team/signup.json HTTP/1.1" 400 73 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:35 +0000] "POST /api/team/signup.json HTTP/1.1" 400 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:35 +0000] "POST /api/team/signup.json HTTP/1.1" 400 51 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:35 +0000] "POST /api/team/signup.json HTTP/1.1" 400 34 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:45 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:45 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:45 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:45 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:45 +0000] "POST /api/team/signup.json HTTP/1.1" 400 73 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:45 +0000] "POST /api/team/signup.json HTTP/1.1" 400 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:46 +0000] "POST /api/team/signup.json HTTP/1.1" 400 51 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:35:46 +0000] "POST /api/team/signup.json HTTP/1.1" 400 34 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:39:12 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:39:12 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:39:12 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:39:12 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:39:12 +0000] "POST /api/team/signup.json HTTP/1.1" 400 73 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:39:12 +0000] "POST /api/team/signup.json HTTP/1.1" 400 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:39:12 +0000] "POST /api/team/signup.json HTTP/1.1" 400 51 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:39:12 +0000] "POST /api/team/signup.json HTTP/1.1" 400 34 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:39:39 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:39:39 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:39:39 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:39:39 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:39:39 +0000] "POST /api/team/signup.json HTTP/1.1" 400 73 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:39:39 +0000] "POST /api/team/signup.json HTTP/1.1" 400 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:39:39 +0000] "POST /api/team/signup.json HTTP/1.1" 400 51 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:39:39 +0000] "POST /api/team/signup.json HTTP/1.1" 400 34 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:39:39 +0000] "POST /api/team/signup.json HTTP/1.1" 400 41 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:39:39 +0000] "POST /api/team/signup.json HTTP/1.1" 400 51 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:39:39 +0000] "POST /api/team/signup.json HTTP/1.1" 400 34 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:42:59 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:42:59 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:42:59 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:42:59 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:42:59 +0000] "POST /api/team/signup.json HTTP/1.1" 400 73 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:42:59 +0000] "POST /api/team/signup.json HTTP/1.1" 400 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:42:59 +0000] "POST /api/team/signup.json HTTP/1.1" 400 51 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:42:59 +0000] "POST /api/team/signup.json HTTP/1.1" 400 34 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:42:59 +0000] "POST /api/team/signup.json HTTP/1.1" 400 41 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:42:59 +0000] "POST /api/team/signup.json HTTP/1.1" 400 51 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:42:59 +0000] "POST /api/team/signup.json HTTP/1.1" 400 34 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:43:36 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:43:36 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:43:36 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:43:36 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:43:36 +0000] "POST /api/team/signup.json HTTP/1.1" 400 73 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:43:36 +0000] "POST /api/team/signup.json HTTP/1.1" 400 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:43:36 +0000] "POST /api/team/signup.json HTTP/1.1" 400 51 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:43:36 +0000] "POST /api/team/signup.json HTTP/1.1" 400 34 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:43:36 +0000] "POST /api/team/signup.json HTTP/1.1" 400 41 "-" "-"
